url,name,main_location,asociate_location,type,description,price,feats,address,neighborhood,characteristics
https://fincaraiz.com.co/inmueble/apartamento-en-venta/lisboa/bogota/8195383,apartamento en venta,lisboa - bogotá - cundinamarca,"lisboa, cedritos, alameda, lisboa usaquén, centro comercial palatino, bogotá, usaquen, zona norte, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria,"favor no comisionistas. apartamento ubicado en el barrio lisboa completamente remodelado y con acabados de primer nivel. edificio dotado con piscina, gimnasio, canchas deportivas, zona infantil, salón comunal, parqueadero de visitantes y estricta vigilancia. el apartamento cuenta con tres alcobas, sala tv, tres baños, sala con chimenea y balcón, comedor, amplísima cocina, zona de ropas, dos depósitos y dos garajes. laa .", precio total (cop) $ 850.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '2'}, {'área construída': '138 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '1'}, {'administración': '$ 809.000 cop'}, {'precio m²': '$ 6.159.420,29*m²'}]",preguntar al anunciante,lisboa - bogotá,"
características del exterior
ascensor
cancha de baloncesto
canchas deportivas
circuito cerrado de tv
cochera
en conjunto cerrado
garaje / parqueadero(s)
garaje(s)
gimnasio
jardín
oficina de negocios
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
sala de internet
salón comunal
terraza
vigilancia
vista panorámica
zona infantil
zonas verdes

alarma
balcón
baño auxiliar
baño independiente
barra estilo americano
calentador
chimenea
citófono
closet
cocina equipada
cocina integral
comedor auxiliar
con casa club
depósito / bodega
estudio
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/condina/pereira/10172915,apartamento en venta,condina - pereira - risaralda,"condina, ciudadela salamanca, batara, perla del sur, mirador de batara, morella, pereira, san joaquin, cuba -san joaquin, risaralda",inmobiliaria,"venta de apartamento sector condina, consta de 3 alcobas, 1 baño con ducha, sala comedor, cocina equipada, patio de ropas tipo casa. el conjunto cuenta con áreas social con piscina, salón social, juegos infantiles, zona bbq. incluye parqueadero asignado.", precio total (cop) $ 210.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '1'}, {'parqueaderos': '1'}, {'área construída': '54 m²'}, {'área privada': '54 m²'}, {'estrato': '4'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '1'}, {'administración': '$ 180.000 cop'}, {'precio m²': '$ 3.888.888,89*m²'}]",preguntar al anunciante,condina - pereira,
https://fincaraiz.com.co/inmueble/casa-campestre-en-venta/san-antonio-de-pereira/rionegro/7936310,casa campestre en venta,san antonio de pereira - rionegro - antioquia,"san antonio de pereira, rionegro, antioquia",inmobiliaria,"esta finca en parcelación con vigilancia 24 horas, cuenta con área de 4.100 mts2 de los cuales 200 mts2 son construidos distribuidos de la siguiente manera: 3 alcobas con baño y vestier, 2 baños sociales adicionales, sala, comedor, cocina integral y zona de ropas..", precio total (cop) $ 1.500.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '5'}, {'parqueaderos': '2'}, {'área construída': '4.100 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'estado': 'excelente'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '1'}, {'administración': '$ 560.000 cop'}, {'precio m²': '$ 365.853,66*m²'}]",portería / vigilancia,senderos ecológicos,
https://fincaraiz.com.co/inmueble/casa-campestre-en-venta/cn-campestre-verde-horizonte/jamundi/7260723,casa campestre en venta,cn. campestre verde horizonte - jamundí - valle del cauca,"cn. campestre verde horizonte, peon, cn. portales de verde horizonte, jamundí, valle del cauca",inmobiliaria,"casa en venta, condominio verde horizonte, área lotem2 construidos 340 m2 habitaciones 3 con baño y closet, la del servicio con baño, principal con baño y vestier, balcón, terraza, jardines, dos balcones, zona bbq, aljibe, parqueadero para 6 vihiculos, la unidad cuanta lindas zonas zonas verdes, 7 lagos. senderos ecologicos, buenas vías de acceso pavimentadas..", precio total (cop) $ 850.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'baños': '4'}, {'parqueaderos': '6'}, {'área construída': '1.004 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'estado': 'excelente'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '2'}, {'administración': '$ 306.000 cop'}, {'precio m²': '$ 846.613,55*m²'}]",preguntar al anunciante,cn. campestre verde horizonte - jamundí,"
características del exterior
acceso pavimentado
cancha de baloncesto
cancha de tennis
garaje / parqueadero(s)
piscina
portería / vigilancia
rio / quebrada cercano(a)
salón de juegos
zona de camping
zona infantil
características del interior
balcón
servicio de internet
servicios públicos
zona de bbq
zona de hamacas
características del sector
área rural
cerca de zona urbana
parques cercanos
sobre vía secundaria
trans. público cercano"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/santa-maria-del-lago/bogota/10085454,apartamento en venta,"santa maría del lago - bogotá - bogotá, d.c.","santa maría del lago, santa maria del lago, engativá, bogotá, engativa, zona noroccidente, bogotá, d.c.",inmobiliaria · destacado,"apartamento en venta consta de sala comedor, cocina integral, tres alcobas con closet, dos baños y en la parte de la terraza se encuentra zona de ropas.", precio total (cop) $ 230.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'área construída': '59 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'piso n°': '4'}, {'administración': 'no definida'}, {'precio m²': '$ 3.898.305,08*m²'}]",preguntar al anunciante,santa maría del lago - bogotá,"
características del exterior
terraza
características del interior
baño auxiliar
cocina integral
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona campestre
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/casa-campestre-en-venta/ricaurte/cundinamarca/7918659,casa campestre en venta,ricaurte,"ricaurte, cundinamarca",inmobiliaria,"en conjunto cerrado casa con excelente diseño en lote de 1.000 metros, cuatro alcobas (2 en piso 1 y 2 en piso 2), cada alcoba con baño privado mas baño social y baño en piscina. bbq, alarma, cámaras. tres parqueos. gas propano. tanque reserva agua de 10 metros cúbicos. piscina de de 11 7 metros. sendero con vegetación de aprox 8 mil metros. piscina común al servicio de los residentes..", precio total (cop) $ 990.000.000 ¿te interesó este inmueble? reportar anuncio,[''],preguntar al anunciante,ricaurte,
https://fincaraiz.com.co/inmueble/casa-en-venta/la-calera/la-calera/7323017,casa en venta,la calera - la calera - cundinamarca,"la calera, el libano, la calera, zona nororiental, cundinamarca, bogotá, d.c.",inmobiliaria,"casa en venta vía la calera.linda casa con 350 m2 de área construida en un lote de 1 hectarea.moderna con acabados aaa.la habitacion principal cuenta con terraza, vestier y estar con chimenea a gas.las otras dos habitaciones auxiliares comparten baño .en el segundo nivel hay un estar de alcobas con biblioteca.en el primer nivel sala y comedor con terraza hay un apartamento con una habitacion y baño.cuarto y baño de servicio.la cocina es cerrada.4 garajes, casa de mayordomo de 70 mts2 y depósito..", precio total (cop) $ 2.400.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'parqueaderos': '4'}, {'área construída': '350 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 6.857.142,86*m²'}]",preguntar al anunciante,la calera - la calera,"
características del exterior
jardín
terraza
zonas verdes
características del interior
alarma
balcón
baño auxiliar
chimenea
citófono
cocina integral
comedor auxiliar
cuarto de servicio
depósito / bodega
despensa
estudio
hall de alcobas
instalación de gas
zona de lavandería
características del sector
trans. público cercano"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/lagos-de-cordoba/bogota/10176552,apartamento en venta,"lagos de cordoba - bogotá - bogotá, d.c.","lagos de cordoba, batan, niza cordoba, ub. cordoba niza, monaco, bogotá, suba, zona noroccidente, bogotá, d.c.",inmobiliaria · destacado,"vendo directo hermoso y moderno apartamento, piso 14, soleado en la tarde, con grandes ventanales que dan iluminación natural, balcón grande, vista panorámica al occidente, 3 habitaciones, estudio, dos baños, cocina abierta, lavandería aparte, habitación principal con vestier, doble parqueadero, depósito. dentro de clubhouse, conjunto residencial nuevo. la tercera habitación se eliminó para ampliar la zona social, pero puede habilitarse fácilmente. piso en madera laminada, calientico. vías de acceso: av. suba, calle 116, av. córdoba, calle 127. sector residencial muy exclusivo. citas, jl", precio total (cop) $ 885.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}]",preguntar al anunciante,lagos de cordoba - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
en conjunto cerrado
gimnasio
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
salón de juegos
sauna / turco / jacuzzi
terraza
vigilancia
vista panorámica
vivienda multifamiliar
zona infantil
características del interior
balcón
baño auxiliar
barra estilo americano
calentador


depósito / bodega
estudio
hall de alcobas
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/lote-en-venta/el-tablazo/rionegro/8202149,lote en venta,el tablazo - rionegro - antioquia,"el tablazo, el tablazo, el tablazo, rionegro, antioquia",inmobiliaria,"hermoso lote en parcelación de el tablazo - llanogrande, ubicada a 5 minutos del hospital san vicente fundación, cerca del aeropuerto internacional josé maría córdova y parque comercial jardines de llanogrande. cuenta con un área total de 2.019 m2, con topografía 100% aprovechable; el deseo de tener vista y lote plano al mismo tiempo. administración: $676.400. unidad cerrada con portería 24 horas y vías internas pavimentadas. agente inmobiliario: viviana a. aclaración: toda la información proviene de fuentes que se consideran fidedignas y está sujeta a cambios de precio, áreas u otras condiciones, la venta, o la retirada sin previo aviso. no se hace declaración en cuanto a la exactitud de la descripción. todas las áreas y detalles son aproximados y la información deberá ser confirmada por el cliente. todos los derechos sobre los contenidos, fotografías, videos y gráficos son reservados y no podrán ser usados en otro sitio web. .", precio total (cop) $ 1.060.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'área construída': '2.019 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'administración': '$ 676.400 cop'}, {'precio m²': '$ 525.012,38*m²'}]",preguntar al anunciante,el tablazo - rionegro,
https://fincaraiz.com.co/proyecto-de-vivienda/roble/cartagenita/mosquera/2897622,roble,cartagenita - mosquera - cundinamarca,"cartagenita, mosquera, cundinamarca",proyecto,"encuentra en roble todo lo que necesitas al mejor precio. amplios apartamentos con altura de entrepiso de 2.28 mts, 3 alcobas, parqueadero y posibilidad de depósito en la mejor ubicación de mosquera. lleva tu calidad de vida al siguiente nivel viviendo en un proyecto campestre con más de 10 zonas sociales: gimnasio dotado, teatrino, piscinas para niños y adultos, salón juvenil, salón de juego y video juegos y más. ¡roble es un proyecto de vivienda conectado al regiotram de occidente!.", desde (cop) $ 306.768.000 hasta (cop) $ 306.768.000 ¿te interesó este proyecto? información legal reportar anuncio,"['', {'estrato': '4'}]",vía mosquera la mesa km 1,cartagenita - mosquera,"
características del exterior
acceso pavimentado
alcantarillado
ascensor
cancha de squash
canchas deportivas
garaje / parqueadero(s)
gimnasio
parqueadero visitantes
piscina
portería / recepción
portería / vigilancia
salón comunal
terraza
vivienda multifamiliar
zona infantil
zonas verdes
características del interior
parqueadero visitantes
sauna / turco / jacuzzi
servicios públicos
terraza


características del sector
cómodas vias de acceso"
https://fincaraiz.com.co/inmueble/lote-en-venta/centro/monteria/5032029,lote en venta,centro - montería - córdoba,"centro, centro, chuchurubi, urb. rosendo garces, montería, comuna 5, córdoba, cordoba",inmobiliaria · destacado,lote con excelente ubicación . . zona céntrica de la ciudad . . con licencia de construcción para edificio de 10 pisos m-51751., precio total (cop) $ 2.500.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'baños': '1'}, {'área construída': '612 m²'}, {'área privada': '0 m²'}, {'estrato': '3'}, {'estado': 'excelente'}, {'administración': 'no definida'}, {'precio m²': '$ 4.084.967,32*m²'}]",preguntar al anunciante,centro - montería,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/britalia/bogota/8109364,apartamento en venta,britalia - bogotá - cundinamarca,"britalia, portales del norte, portales del monte, san jose v sector, villa del prado, prados de la sabana, bogotá, suba, zona noroccidente, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"recuerda este código si quieres saber más de esta propiedad pco-43692 apartamento ubicado en suba, edificio belgrano apto 1005. ¡37 millones de descuento! precio del mercado $435m, con nosotros $398m. piso 10 con excelentes acabados, balcón con vista exterior y muy buena iluminación natural, cuenta con 3 habitaciones con closet, cocina integral, 2 baños cabinados, sala - comedor, zona de ropas, parqueadero privado y ascensor. portería y vigilancia 24 horas, el conjunto cuenta con zonas comunes como salón comunal, zona verde, zona bbq, gimnasio , parqueadero de visitantes, terraza. excelente ubicación con cercanía a almacenes de cadena como olímpica, homecenter, cerca al centro comercial arizona, el edificio se encuentra ubicado sobre el importante eje vial de la avenida 170 y entre las dos vías más importantes del norte de la ciudad como son la autopista norte y la avenida boyacá lo que hace de esta la mejor ubicación del sector y un punto que garantiza la buena accesibilidad en tran", precio total (cop) $ 398.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}]",preguntar al anunciante,britalia - bogotá,
