url,name,type,main_location,description,price,feats,neighborhood,antiquity,built_area,privated_area,interiors,exteriors,common_zones,of_the_sector
https://www.metrocuadrado.com/inmueble/arriendo-casa-santa-marta-jardin-5-habitaciones-4-banos-1-garajes/14593-M4545948,"Casa en Arriendo, Jardin",Inmueble,Santa Marta,"Amplia casa en arriendo en un sector tradicional de la ciudad de Santa Marta, cuenta con espacios únicos ubicados en los dos niveles, ideal para vivir o realizar proyecto comercial. Las habitaciones con mucha ventilación e iluminación. Espacios abiertos y patio trasero descubierto, así como terraza frontal con seguridad de su propio cerramiento. El barrio Jardín se identifica porque esta bordeado de las principales avenidas de la ciudad; Libertador y la Santa Rita, con comodidad para todo por su cercanía a los sitios de interés. Este inmueble cuenta con una amplia habitación en el primer nivel con baño interno.",$6.000.000,"['Código inmueble\n14593-M4545948', 'Barrio común\nJardin', 'Antigüedad\nMás de 20 años', 'Área construida\n257 m²', 'Área privada\n242 m²', 'Valor arriendo\n$6.000.000', 'Parqueaderos\n1', '5\nHabitaciones', '4\nBaños', '6\nEstrato']",Jardin,Más de 20 años,257 m²,242 m²,"Baño auxiliar , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca , Hall de alcobas , Zona de lavandería , Piso 2 , Tipo acabado de piso cerámica , ","Baño auxiliar , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca ,  , Area lote 242 m² , Baños de servicio , Jardín , ",,"Area lote 242 m² , Baños de servicio , Jardín , Cerca colegios / universidades , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-pozos-colorados-3-habitaciones-2-banos-1-garajes/481-M4668216,"Apartamento en Venta, POZOS COLORADOS",Inmueble,Santa Marta,"¡GRAN OPORTUNIDAD! APARTAMENTO UBICADO EN POZOS COLORADOS PARA REMODELAR,  PRIMERA LINEA DE PLAYA! BALCÓN CON UNA HERMOSA VISTA FRENTE AL MAR! consta de 3 alcobas, 2 baños, cuarto y baño de servicio, amplia zona de lavanderia, 1 parqueadero, El edificio consta de una gran piscina!",$900.000.000,"['Código inmueble\n481-M4668216', 'Barrio común\nPOZOS COLORADOS', 'Precio\n$900.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n150 m²', 'Área privada\n150 m²', 'Valor administración\n$650.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '6\nEstrato']",POZOS COLORADOS,Más de 20 años,150 m²,150 m²,"Aire acondicionado , Citófonos , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural , Piso 4 , Calentador gas , Deposito 0 , Tipo de estufa gas , Tipo de parqueadero propio , Vista exterior , ","Aire acondicionado , Citófonos , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural ,  , Area Terraza/Balcón 15 m² , Ascensor , Circuito cerrado de TV , Piscina , Vista panorámica , Número de Ascensores 1 , Terraza/Balcón balcón , Vigilancia 24hrs , ",,"Area Terraza/Balcón 15 m² , Ascensor , Circuito cerrado de TV ,  , Cerca centros comerciales , Cerca colegios / universidades , Cerca supermercados , Cerca transporte público , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-4-habitaciones-4-banos-2-garajes/16508-M4761517,"Apartamento en Venta, Edificio Amazon Tower",Inmueble,Bucaramanga,"Hermoso apartamento con full acabados , habitaciones con sus aires acondicionados , un balcón precioso exterior, con habitación de servicio y baño social para visitantes, dentro de un condominio con una de las mejores ubicaciones del sector Cabecera donde vivir ahí es poder desplazarte vía peatonal hacia parques , CCC comerciales , bancos etc. sin tener que i acudir a tu vehículo . Te esperamos agenda tu cita",$720.000.000,"['Código inmueble\n16508-M4761517', 'Barrio común\nEdificio Amazon Tower', 'Precio\n$720.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n126 m²', 'Área privada\n122 m²', 'Valor administración\n$660.000', 'Parqueaderos\n2', '4\nHabitaciones', '4\nBaños', '6\nEstrato']",Edificio Amazon Tower,Entre 5 y 10 años,126 m²,122 m²,"Apto para niños , Aire acondicionado , Tipo de cortinas ninguna , Cuarto de servicio , Estudio o biblioteca , Parqueadero cubierto , Hall de alcobas , Sauna / turco , Zona de lavandería , Instalación de gas natural , Closets 3 , Piso 5 , Calentador caldera , Tipo de cocina en l , Tipo de comedor sala comedor , Deposito 0 , ","Apto para niños , Aire acondicionado , Tipo de cortinas ninguna , Cuarto de servicio ,  , Area Terraza/Balcón 6 m² , Ascensor , Acceso para discapacitados , Circuito cerrado de TV , Piscina , Conjunto cerrado , Número de Ascensores 2 , Terraza/Balcón balcón , Vigilancia 24hrs , ","Area Terraza/Balcón 6 m² , Ascensor ,  , Gimnasio , Salón comunal , Zona de BBQ , Zona para niños , ","Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-obrero-2-habitaciones-3-banos-1-garajes/2229-M4533296,"Apartamento en Venta, Playa Salguero",Inmueble,Santa Marta,"Apartamento en Playa Salguero en prímera línea de playa. El conjunto cuenta con piscina con vista al mar, salón social, restaurante, parque infantil, BBQ, gimnasio, zonas humedas, jacuzzi, vigilancia las 24 horas del día, parqueadero de visitantes. El apartamento cuenta con dos habitaciones , dos baños, sala , comedor, balcón con vista lateral al mar, un deposito, un parqueadero de vehículo y un parqueadero náutico.",$945.000.000,"['Código inmueble\n2229-M4533296', 'Barrio común\nPlaya Salguero', 'Precio\n$945.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n111.4 m²', 'Área privada\n111.4 m²', 'Valor administración\n$710.000', 'Parqueaderos\n1', '2\nHabitaciones', '3\nBaños', '6\nEstrato']",Playa Salguero,Entre 5 y 10 años,111.4 m²,111.4 m²,,,,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-ub-salguero-2-habitaciones-2-banos-1-garajes/495-M4796861,"Apartamento en Venta, Playa Salguero",Inmueble,Santa Marta,"Espectacular apartamento amoblado de dos habitaciones ubicado en Reserva del Mar, Playa Salguero. En moderno edificio con Club House y salida directa a la playa. Se puede también adquirir para rentas cortas. El apartamento cuenta con amplio balcón con vista a la ciudad. El apartamento tiene un parqueadero privado. Se vende y se arrienda totalmente amoblado.",$1.050.000.000,"['Código inmueble\n495-M4796861', 'Barrio común\nPlaya Salguero', 'Precio\n$1.050.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n105 m²', 'Área privada\n105 m²', 'Valor administración\n$600.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Playa Salguero,Entre 0 y 5 años,105 m²,105 m²,"Apto para niños , Baño auxiliar , Cocina tipo americano , Equipado / amoblado , Sauna / turco , Instalación de gas natural , Tipo de cocina lineal , Tipo de parqueadero independiente , Tipo acabado de piso cerámica , Tipo de piso en alcobas cerámica , Tipo de piso en comedor cerámica , Tipo de piso en estudio cerámica , Tipo de piso en sala cerámica , Vista exterior , ","Apto para niños , Baño auxiliar , Cocina tipo americano , Equipado / amoblado , Sauna / turco , Instalación de gas natural ,  , Parqueadero visitantes , Piscina , Vista panorámica , Terraza/Balcón balcón , Vigilancia 24hrs , ",,"Parqueadero visitantes , Piscina ,  , Cerca transporte público , Zona residencial , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-valledupar-edgardo-pupo-2-habitaciones-2-banos-1-garajes/MC4875807,"Apartamento en Arriendo, Edgardo Pupo",Inmueble,Valledupar,"Apto con excelente ubicación y amoblado disponible para el Festival Vallenato , 30 abril al 4 de mayo. Cuenta con capacidad para cinco personas, tiene dos habitaciones con aire acondicionado, dos baños, Sala Comedor, cocina estilo americano, Zona de Lavandería, Zona de Parqueo para un vehículo.",$4.000.000,"['Código inmueble\nMC4875807', 'Barrio común\nEdgardo Pupo', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n60 m²', 'Área privada\n62 m²', 'Valor arriendo\n$4.000.000', 'Valor administración\n$4.000.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '3\nEstrato']",Edgardo Pupo,Entre 5 y 10 años,60 m²,62 m²,"Características del parqueadero descubierto , Aire acondicionado , Cocina tipo americano , Cocina integral , Equipado / amoblado , Piso en porcelanato , Zona de lavandería , Piso 3 , Tipo de parqueadero propio , ",,,"Características del parqueadero descubierto , Aire acondicionado , Cocina tipo americano , Cocina integral , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Ubicado en edificio , Zona campestre , Zona comercial , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-taminaca-ii-2-habitaciones-2-banos-1-garajes/10151-M4901206,"Apartamento en Venta, Taminaca 1 Y 2",Inmueble,Santa Marta,"815-4560 D.C COLOMBIA S.A.S Vende apartamento No.705 ubicado en el Edificio Bavaria Green en la ciudad de Santa Marta. El inmueble cuenta con un area construida de 77,38M2, Sala, Comedor, Estudio, 2 Habitaciones, 2 Baños Privados, Cocina, Patio Interior, 2 Balcones, GarajeNo.35, Cuenta con excelentes vias de acceso como lo son la Calle 29 y la Carrera 8.",$300.000.000,"['Código inmueble\n10151-M4901206', 'Barrio común\nTaminaca 1 Y 2', 'Precio\n$300.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n77.38 m²', 'Área privada\n77.38 m²', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Taminaca 1 Y 2,Entre 0 y 5 años,77.38 m²,77.38 m²,"Calentador no tiene , Tipo de comedor comedor independiente , ","Calentador no tiene , Tipo de comedor comedor independiente , Terraza/Balcón balcón , ",,"Terraza/Balcón balcón , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-bavaria-3-habitaciones-3-banos-1-garajes/10159-M4149769,"Apartamento en Venta, Bavaria",Inmueble,Santa Marta,"Código 6371FR650 El apartamento está ubicado en un tercer piso sin ascensor, cuenta con dos habitaciones, la principal con baño, Hall de Alcobas, baño social, estudio, sala comedor, cocina integral, zona de labores, alcoba de servicio con Baño y Parqueadero Exclusivo. El edificio tiene seguridad, terraza social, cancha múltiple y parque infantil. Si esta propiedad es de su interés, contácteme.",$210.000.000,"['Código inmueble\n10159-M4149769', 'Barrio común\nBavaria', 'Precio\n$210.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n85.5 m²', 'Área privada\n85.5 m²', 'Parqueaderos\n1', '3\nHabitaciones', '3\nBaños', '6\nEstrato']",Bavaria,Más de 20 años,85.5 m²,85.5 m²,"Baño auxiliar , Aire acondicionado , Citófonos , Cocina integral , Cuarto de servicio , Estudio o biblioteca , Hall de alcobas , Vigilancia , Zona de lavandería , Piso 3 , Tipo acabado de piso cerámica , ","Baño auxiliar , Aire acondicionado , Citófonos , Cocina integral , Cuarto de servicio ,  , Baños de servicio , Circuito cerrado de TV , Con terraza , Portería , ","Baños de servicio , Circuito cerrado de TV , Con terraza ,  , Cancha(s) de fútbol , Salón comunal , Zona para niños , Zonas verdes , ","Cancha(s) de fútbol ,  , Cerca transporte público , Sobre vía principal , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-nuevo-soto-mayor-3-habitaciones-2-banos-1-garajes/883-M4462808,"Apartamento en Venta, NUEVO SOTOMAYOR",Inmueble,Bucaramanga,"NUEVO SOTOMAYOR HERMOSO PARA ESTRENAR, ESTRATO 4, 3 ALCOBAS 2 BAÑOS AMPLIOS, FULL ACABADOS, STAR DETV O ESTUDIO, PISOS ANTIDESLIZANTES, BALCON SOBRE SALA COMEDOR, COCINA ABIERTA CON BARRA, TORRE DE HORNOS, ZONA DE ROPAS INDEPENDIENTE ENCHAPADA, PARQUEADERO Y DEPOSITO, ZONA SOCIAL PISCINA, JUEGOS INFANTILES , SALA DE TAREAS PARA NIÑOS, Y SALA DE NEGOCIOS ETC. INFORMES MARTHA CADENA TRES DIECISEIS CINCO VEINTICUATRO TREINTA Y OCHO CATORCE.",$471.000.000,"['Código inmueble\n883-M4462808', 'Barrio común\nNUEVO SOTOMAYOR', 'Precio\n$471.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n91 m²', 'Área privada\n91 m²', 'Valor administración\n$390.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",NUEVO SOTOMAYOR,Entre 0 y 5 años,91 m²,91 m²,"Citófonos , Parqueadero cubierto , Equipado / amoblado , Zona de lavandería , Closets 3 , Piso 13 , Deposito 1 , ","Citófonos , Parqueadero cubierto , Equipado / amoblado ,  , Ascensor , Acceso para discapacitados , Circuito cerrado de TV , Piscina , Número de Ascensores 2 , Vigilancia 24hrs , ","Ascensor , Acceso para discapacitados , Circuito cerrado de TV , Piscina , Gimnasio , Zona para niños , ","Gimnasio , Zona para niños , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-rodadero-sur-2-habitaciones-2-banos-1-garajes/12273-M4641017,"Apartamento en Venta, Rodadero Sur",Inmueble,Santa Marta,"Venta de apartamento cerca del mar en el Rodadero Sur-Santa Marta, ubicado a sólo 1 cuadra de distancia de la playa, cerca restaurantes, lugares de esparcimiento y entretenimiento, supermercados, tiendas, centros comerciales, transporte público continuo. Genera ingresos adicionales porque lo puedes arrendar por días, el apartamento cuenta con permiso para arriendo turístico. Características del apartamento Sala-comedor, balcón con vista a la piscina, cocina integral, 2 alcobas, 2 baños, zona de labores, parqueadero. El edificio cuenta con piscina para adultos y niños, zona infantil, BBQ, gimnasio, sauna turco, solárium, cancha de tenis, 2 salones sociales, parqueadero visitantes, vigilancia 24 horas, ascensor. Área 68.69 m2 Administración $343.758 Precio 400 millones de pesos.",$400.000.000,"['Código inmueble\n12273-M4641017', 'Barrio común\nRodadero Sur', 'Precio\n$400.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n68 m²', 'Área privada\n68 m²', 'Valor administración\n$343.758', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Rodadero Sur,Entre 5 y 10 años,68 m²,68 m²,"Baño auxiliar , Citófonos , Cocina integral , Vigilancia , Zona de lavandería , Piso 2 , ","Baño auxiliar , Citófonos , Cocina integral , Vigilancia ,  , Ascensor , Baños de servicio , Parqueadero visitantes , Piscina , Con terraza , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Parqueadero visitantes , Piscina , Gimnasio , Salón comunal , Zona de BBQ , Zonas verdes , ","Gimnasio , Salón comunal ,  , Cerca transporte público , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-bellavista-3-habitaciones-4-banos-2-garajes/2229-M4570674,"Casa en Venta, Playa Salguero",Inmueble,Santa Marta,"Hermosa casa en exclusivo sector de la ciudad. A pocos metros de la playa. La casa cuenta con dos niveles, distribuidos de la siguiente forma. Primer nivel sala amplia, comedor, cocina integral, patio, área de labores, baño social , terraza, jardín y dos parqueaderos. Segundo nivel tres habitaciones, habitación principal co su baño privado, balcòn, un baño social. El conjunto cuenta con piscina, salón social, canchas, vigilancia las 24 horas del día.",$1.500.000.000,"['Código inmueble\n2229-M4570674', 'Barrio común\nPlaya Salguero', 'Precio\n$1.500.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n250 m²', 'Área privada\n250 m²', 'Valor administración\n$1.200.000', 'Parqueaderos\n2', '3\nHabitaciones', '4\nBaños', '6\nEstrato']",Playa Salguero,Entre 5 y 10 años,250 m²,250 m²,"Alarma , ","Alarma , Area lote 250 m² , Piscina , Terraza/Balcón balcón , ","Area lote 250 m² , Piscina , Terraza/Balcón balcón , Cancha(s) de fútbol , Zona de BBQ , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-rodadero-sur-2-habitaciones-2-banos/384-M4816904,"Apartamento en Venta, Rodadero Sur",Inmueble,Santa Marta,Código 5112 Hermoso apartamento exterior para venta sobre planos con licencia turística para entrega en el año 2025. El edificio estará ubicado en el Rodadero Sur a 5 minutos de la playa. cerca al aeropuerto internacional Simón Bolívar. Piso 12. Consta de sala con vista a las zonas sociales y al mar. estudio. balcón cubierto. 2 habitaciones con closet. principal con baño privado. Baño social. Cocina integral abierta tipo americano con estufa y horno a gas. Zona de lavandería con tendedero y calentador a gas de paso. Piso en porcelanato. Ventanería termoacústica. Zona común con ascensores. piscinas. sauna. turco. club house. terraza BBQ. gimnasio. senderos. jardines. teatrino. spa. solárium. bar. teatrino. salón de yoga. salón de juegos. restaurante. planta eléctrica citófono. CCTV y vigilancia 24 horas.,$695.000.000,"['Código inmueble\n384-M4816904', 'Barrio común\nRodadero Sur', 'Precio\n$695.000.000', 'Antigüedad\nRemodelado', 'Área construida\n68.5 m²', 'Área privada\n68.5 m²', '2\nHabitaciones', '2\nBaños', '5\nEstrato']",Rodadero Sur,Remodelado,68.5 m²,68.5 m²,"Cocina integral , Jacuzzi , Piso en baldosa , Zona de lavandería , Piso 12 , Calentador gas , Tipo de cocina lineal , Tipo de comedor sala comedor , Vista exterior , ","Cocina integral , Jacuzzi , Piso en baldosa , Zona de lavandería , Ascensor , Piscina , Terraza/Balcón terraza , ","Ascensor , Piscina , Terraza/Balcón terraza , Zona de BBQ , ",
